,vendor_name,bitcoin_amt,USD,date,product_description,Count,can_be_vaped,is_edible,THC_purity,Quantity,Unit,Unit_mass_in_grams,Total_mass_in_grams
1155,24-7SmokeShop,-1.0,35.0584,2018-12-27 17:14:07,3.5g Blue Dream Medical Grade,0.0,0,0.0,0.0,0.0,0,3.5,3.5
1156,TheOrganicValley,0.0565,367.38,2018-08-19 17:14:18,10x Magic Dark Chocolate Bars - 165 Pounds (Vegete,0.0,0,1.0,0.0,0.0,0,0.0,0.0
1157,ckush2,-1.0,130.15,1969-12-31 19:00:00,9G-Extr@ AmNeZia KuSh 25% de THC QUALITE COFFEESH,0.0,0,0.0,25.0,0.0,0,9.0,9.0
1158,GhostWeedShop,-1.0,212.757,2018-12-05 17:16:47,Amnésia Haze 20Gr,0.0,0,0.0,0.0,0.0,0,20.0,20.0
1159,Final-Destination,-1.0,72.8,2018-12-14 17:17:22,?14 Grams?Tier 2? Indoor,0.0,0,0.0,0.0,0.0,0,14.0,14.0
1160,kingkong1300,-1.0,17.7426,2018-12-14 17:21:17,1G SUPERSKUNK,0.0,0,0.0,0.0,0.0,0,1.0,1.0
1161,justaman1,-1.0,52.0,2018-10-13 17:21:23,SUPER POTENT! 2x bag of GUMMY BEARS 500mg THC each,2.0,0,0.0,0.0,0.0,0,0.5,1.0
1162,COECuk,-1.0,24.348000000000003,2018-11-16 17:21:32,5 x 24g each Cannabis Chocolates,5.0,0,0.0,0.0,0.0,0,24.0,120.0
1163,godfatherofbulk,-1.0,86.37,2018-10-13 17:21:38,7.5G PURE POWER PLANT AMSTERDAM,0.0,0,0.0,0.0,0.0,0,7.5,7.5
1164,CheapTrip,-1.0,26.3066,2018-09-07 17:22:10,UK - ?Critical Bilbo B+ ? - 3.5 Gram,0.0,0,0.0,0.0,0.0,0,3.5,3.5
1165,radarbreeder,-1.0,78.958,1969-12-31 19:00:00,PINEAPPLE TRAINWRECK 7G,0.0,0,0.0,0.0,0.0,0,7.0,7.0
1166,CannaRush,-1.0,150.8,2019-01-02 17:31:07,28g 1oz Jesus OG [Indica] Medical Grade Greenhouse,0.0,0,0.0,0.0,0.0,0,28.0,28.0
1167,ShatterRyder,-1.0,416.0,2018-12-24 17:32:30,28g -OG KUSH-$415 Shatter-High THC-BHO,0.0,0,0.0,0.0,0.0,0,28.0,28.0
1168,calicush,-1.0,26.0,2018-11-17 17:35:26,Strawberry Sour Belts 300mg (LOL Edibles),0.0,0,1.0,0.0,0.0,0,0.3,0.3
1169,DankServices,-1.0,93.589,2018-10-27 17:42:09,1 Gram of THC-A Isolate Diamonds (99% Pure THC),0.0,0,0.0,0.0,0.0,0,0.0,0.0
1170,aussiemedic,-1.0,29.9166,2018-12-28 17:42:29,1.7g Golden Goat,0.0,0,0.0,0.0,0.0,0,1.7,1.7
1171,drgreenthumb4201,-1.0,551.2,2018-10-31 17:42:34,QP CHERRY PIE (HYBRID),0.0,0,0.0,0.0,0.0,0,0.0,0.0
1172,DutchFlowers,-1.0,56.7609,2018-11-02 17:43:51,5g Amnesia Haze AAA+,0.0,0,0.0,0.0,0.0,0,5.0,5.0
1173,cannatech,-1.0,67.6,2018-12-05 17:44:06,14g Fuel OG,0.0,0,0.0,0.0,0.0,0,14.0,14.0
1174,AlanCuring420_UK,-1.0,1.3161,1969-12-31 19:00:00,MEDI EDI - THC Kief edibles - COLA  (100% vegan),0.0,0,1.0,0.0,0.0,0,0.0,0.0
1175,belchboots,-1.0,6.5785800000000005,1969-12-31 19:00:00,Free Delivery. 0.5g Northern Lights Weed.,0.0,0,0.0,0.0,0.0,0,0.5,0.5
1176,heroweed,-1.0,2078.96,2018-09-24 17:59:16,AAA+ TOP GRADE SPECIAL $1999/LB/INDOOR,0.0,0,0.0,0.0,1.0,lb,0.0,453.592
1177,sorryjolly,-1.0,46.0937,2018-12-07 18:06:53,Sorryolly\'s special prerolled X10 Joints 0.5g Hydr,10.0,0,0.0,0.0,0.0,0,0.5,5.0
1178,WEEDCBD,-1.0,56.043,1969-12-31 19:00:00,>>>High quality 7g hydro weed >>>,0.0,0,0.0,0.0,0.0,0,7.0,7.0
1179,peaceandpot,-1.0,59.1299,2018-11-23 18:07:33,"CUSTOMISED PRIVATE LISTING FOR BIO, ORGANIC WEED",0.0,0,0.0,0.0,0.0,0,0.0,0.0
1180,Barrys_Bizzar,-1.0,65.749,2018-12-29 18:07:36,CALI  BUD WEDDING CAKE 3.5G £50,0.0,0,0.0,0.0,0.0,0,3.5,3.5
1181,mrnice,-1.0,57.952,2018-12-14 18:09:11,?10g prenium OG KUSH hash uncut from maroc,0.0,0,0.0,0.0,0.0,0,10.0,10.0
1182,weightexterior,-1.0,155.012,2019-01-02 18:09:21,Super Lemon Haze - 10g - Weed,0.0,0,0.0,0.0,0.0,0,10.0,10.0
1183,US-Import-Weed,-1.0,63.75899999999999,1969-12-31 19:00:00,PINK FLOYD HAZE - 4 Gr. - Medical Grade Sativa,0.0,0,0.0,0.0,0.0,0,4.0,4.0
1184,HerbinLegend,-1.0,19.76,2018-12-25 18:14:43,HERBINLEGENDS GELATO LIVE RESIN/SAUCE CART1,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1185,mailordermary2,-1.0,52.306999999999995,1969-12-31 19:00:00,Happy Happy Hippy Hydro Weed - 7 Grams,0.0,0,0.0,0.0,0.0,0,7.0,7.0
1186,iamlegend1,-1.0,27.04,2018-12-28 18:15:12,***HOLIDAY SALE*** 1 Gram 95% THC Adjustable Airfl,0.0,1,0.0,95.0,0.0,0,1.0,1.0
1187,MrGreenWeeds,-1.0,26.0,2018-12-17 18:15:37,3.5 grams Jack Herer Light Dep $25,0.0,0,0.0,0.0,0.0,0,3.5,3.5
1188,CannabisFreund,-1.0,10.6401,2018-10-31 18:15:51,50 x PURIZE AKTIVKOHLE FILTER #JOINTS #BETTERSMOKE,50.0,0,0.0,0.0,0.0,0,0.0,0.0
1190,Budness,-1.0,488.8,2018-11-10 18:18:46,Glaze 112g,0.0,0,0.0,0.0,0.0,0,112.0,112.0
1191,Energize,-1.0,34.2758,1969-12-31 19:00:00,[2g] Ayahuasca Purple [WEED],0.0,0,0.0,0.0,0.0,0,2.0,2.0
1192,Kreams,-1.0,36.834,2018-08-11 18:31:01,TRAIN WRECK (3.5 GRAMS) BEST STRAIN,0.0,0,0.0,0.0,0.0,0,3.5,3.5
1193,heroweed,-1.0,92.56,2018-12-26 18:36:07,1oz $89 WEED Granddaddy Purple INDOOR,0.0,0,0.0,0.0,1.0,oz,0.0,28.35
1194,FrostyNuggs,-1.0,92.56,2019-01-01 18:36:22,1oz (28gr) of Mini Buds / Shake Sale,0.0,1,0.0,0.0,0.0,0,28.0,28.0
1195,sailormochi,-1.0,26.0,2018-12-30 18:41:42,*BUY 2 GET 1 FREE* CBD/THC Oil Cartridges 0.5ml,2.0,0,0.0,0.0,0.5,ml,0.0,1.0
1197,Kreams,-1.0,6.5749,2018-08-10 18:42:27,TRAIN WRECK (1 GRAMS) BEST STRAIN,0.0,0,0.0,0.0,0.0,0,1.0,1.0
1198,MyMedic,-1.0,15.5947,2018-10-15 18:42:46,1g Fruit Spirit Hydro Weed (Blueberry X White Wido,0.0,0,0.0,0.0,0.0,0,1.0,1.0
1199,Port-Royal,-1.0,33.28,2018-08-17 18:42:51,4 pack brownies- 80mg or more,4.0,0,0.0,0.0,0.0,0,0.08,0.32
1200,PieniPilviPuoti,-1.0,73.303,1969-12-31 19:00:00,Peyote Critical 3g,0.0,0,0.0,0.0,0.0,0,3.0,3.0
1201,ShivaUK,-1.0,295.649,1969-12-31 19:00:00,+--- 7G [VIOLATOR KUSH] ==+== {SHATTER} 7G ---+,0.0,0,0.0,0.0,0.0,0,7.0,7.0
1202,French_camorra,-1.0,22.4579,1969-12-31 19:00:00,A+ [BIO] 2G QUALITY WEED  Original Master Kush,0.0,0,0.0,0.0,0.0,0,2.0,2.0
1203,dutchgrower,-1.0,23.6357,2018-12-06 18:46:40,2.5g Jack herrer dutch weed *new vendor sale*,0.0,0,0.0,0.0,0.0,0,2.5,2.5
1204,HashAttack,-1.0,63.15,2018-10-13 18:46:43,7 Grams Moroccan Zero Zero,0.0,0,0.0,0.0,0.0,0,7.0,7.0
1205,Fiiness,-1.0,118.23700000000001,1969-12-31 19:00:00,10g --- O.G. Kush --- (A+++ Quality),0.0,0,0.0,0.0,0.0,0,10.0,10.0
1206,CartelNorteAfrica,-1.0,34.301,2018-09-30 21:57:03,"????2ml - Methamphetamine e-liquid, EXTRA POT",0.0,1,0.0,0.0,2.0,ml,0.0,2.0
1207,DRAGONFLY-UK,-1.0,1941.03,2018-11-21 21:57:46,Special Offer Best Dragon Weed 500 gram,0.0,0,0.0,0.0,0.0,0,500.0,500.0
1208,paloheina,-1.0,99.271,2018-08-10 21:57:59,DarkStar 5g.,0.0,0,0.0,0.0,0.0,0,5.0,5.0
1209,weedjs,-1.0,674.96,2019-01-02 22:15:09,Special 225G //Platinum Kush//INDOOR,0.0,0,0.0,0.0,0.0,0,225.0,225.0
1210,molly.meldrum,0.001668,6.25,2019-01-01 22:15:13,SALE MEDICAL GRADE 0.5g G13 X OG KUSH = MK ULTRA,0.0,0,0.0,0.0,0.0,0,0.5,0.5
1211,northseaoil,-1.0,217.435,2018-12-31 22:15:16,5 x THC DISTILLATE VAPECARTS 85% THC AMAZING,5.0,1,0.0,85.0,0.0,0,0.0,0.0
1212,TheNuttyProfessor,-1.0,59.2896,2018-11-22 22:15:23,1 x 1ml THC Vape Cart CaliShatterValley Jolly Ranc,0.0,0,0.0,0.0,1.0,ml,0.0,1.0
1213,BigPascal,-1.0,46.0737,2018-12-28 22:15:36,14g COMMERCIAL WEED SUPER DAY TIME SMOKE,0.0,0,0.0,0.0,0.0,0,14.0,14.0
1214,Aimee,-1.0,71.09100000000001,2018-12-28 22:15:40,5G Swiss Skunk  Coffeeshop Quality,0.0,0,0.0,0.0,0.0,0,5.0,5.0
1215,mushroomswaterfowl17,-1.0,58.845,2019-01-03 22:16:19,5g WEED diesel A+,0.0,0,0.0,0.0,0.0,0,5.0,5.0
1216,weed_CZ,-1.0,18.672,2018-12-31 22:19:13,"2g Moby Dick – INDOOR (8,20 eur/g)",0.0,0,0.0,0.0,0.0,0,2.0,2.0
1217,Drugs-Bunny,0.01994,72.7,2018-12-28 22:20:13,20 Gram Haze Powder Mix - FLYINGDUTCHMANN!!,0.0,0,0.0,0.0,0.0,0,20.0,20.0
1218,AlternateDimension,-1.0,3692.0,2018-11-05 22:20:39,448 g - 1 lb - Girl Scout Cookies Shatter / Concen,0.0,0,0.0,0.0,0.0,0,448.0,448.0
1219,Amsterdam2u,-1.0,46.0737,2018-05-08 22:20:56,3.5 Grams BLUEBERRY CHEESE,0.0,0,0.0,0.0,0.0,0,3.5,3.5
1220,weedjs,-1.0,362.96,2018-12-26 22:21:23,Special//QP 113G//Grand Daddy Purple?GDP),0.0,0,0.0,0.0,0.0,0,113.0,113.0
1221,420HighStreet,-1.0,780.0,2018-11-16 22:21:31,QP COTTON CANDY KUSH -- EXTRA PREMIUM!!,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1222,CannabisKingzAU,-1.0,157.216,2018-12-23 22:26:06,14 Grams Pineapple Kush,0.0,0,0.0,0.0,0.0,0,14.0,14.0
1223,vom_Kollegen,-1.0,85.2769,2018-12-29 22:26:49,"A | 7,5€/g | 10g Weed/Gras | STRAWBERRY CAKE",0.0,0,0.0,0.0,0.0,0,10.0,10.0
1224,thebudbros,-1.0,3370.66,2018-09-17 22:27:24,450G (1 Pound) Grams Weed - AA Blue Bubba - Award,0.0,0,0.0,0.0,0.0,0,450.0,450.0
1225,lemmonflavor,-1.0,62.4,2018-09-19 7:34:28,THC SKIN CREAM (FOR ANTI-AGING),0.0,0,0.0,0.0,0.0,0,0.0,0.0
1226,The_Notorious,-1.0,177.98,2019-01-03 7:34:58,Import USA - 10G Sour OG - 25% THC - TOP WEED,0.0,0,0.0,25.0,0.0,0,10.0,10.0
1227,texaswranger,-1.0,134.827,2018-11-02 7:37:29,1 Gram High Grade Concentrates,0.0,1,0.0,0.0,0.0,0,1.0,1.0
1228,Cannabis-Nation,-1.0,82.7,1969-12-31 19:00:00,?8 THC Vape Oil Pen Cartridge 0.5g,8.0,1,0.0,0.0,0.0,0,0.5,4.0
1229,Bulletproof-Packs,-1.0,67.6,2018-12-29 7:38:17,14g (Half-Oz) CandyLand [A++ Fire],0.0,0,0.0,0.0,0.0,0,14.0,14.0
1230,greenman1804,-1.0,98.087,2019-01-04 18:55:35,14G Budget Amnesia Haze - UK grown,0.0,0,0.0,0.0,0.0,0,14.0,14.0
1231,Laatukukka,-1.0,67.9378,2019-01-04 18:55:39,Legendaarinen White Widow - 3g ** 19€/g **,0.0,0,0.0,0.0,0.0,0,3.0,3.0
1232,marrypoppinsdrugs,-1.0,71.9578,2019-01-02 18:56:23,NEW \'cheese\' marihuana 5 g (working every day),0.0,0,0.0,0.0,0.0,0,5.0,5.0
1233,paloheina,-1.0,63.757,1969-12-31 19:00:00,DarkStar 3g.,0.0,0,0.0,0.0,0.0,0,3.0,3.0
1234,TheFamilyGuy,-1.0,0.00118991,2018-08-18 18:56:43,High Quality DUTCH AMNESIA HAZE ALLinOne?,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1235,VapeShopMan,-1.0,117.785,2019-01-03 18:59:22,Gummy Bears-(1ml) 85% THC--STARDOG x2,2.0,0,0.0,85.0,1.0,ml,0.0,2.0
1236,RocketCarts,-1.0,922.48,2018-12-27 18:59:33,50x 1G Full Gram 90% THC Cartridge,50.0,1,0.0,90.0,0.0,0,1.0,50.0
1237,VapeShopMan,-1.0,65.5258,2018-12-29 19:00:18,RIPE STAWBERRY(1ml)-85% THC-STARDOG,0.0,1,0.0,85.0,1.0,ml,0.0,1.0
1238,PKTD,-1.0,276.97700000000003,2018-11-14 19:00:52,PASSION#1 *** 50 GRAMS,0.0,0,0.0,0.0,0.0,0,50.0,50.0
1239,Vendor-Bubblehash,-1.0,3120.0,2018-11-26 19:06:20,1 Lb (454g) of A+ Grade Bubble Hash,0.0,0,0.0,0.0,0.0,0,454.0,454.0
1240,AussieExtracts,-1.0,594.15,1969-12-31 19:00:00,56g *OG KUSH* Highest Quality Cannabis,0.0,0,0.0,0.0,0.0,0,56.0,56.0
1241,BudWorld,-1.0,98.8,2018-12-25 19:06:58,1 OZ of Trainwreck (greenhouse) [ORGANIC) SALE!!,0.0,0,0.0,0.0,1.0,oz,0.0,28.35
1242,lemmonflavor,-1.0,358.8,2018-06-08 19:07:13,100x BUBBLEGUM THC LOLLIPOPS,100.0,0,1.0,0.0,0.0,0,0.0,0.0
1243,maurelius,-1.0,75.133,2019-01-03 19:07:23,7g SUPER LEMON HAZE £56.77,0.0,0,0.0,0.0,0.0,0,7.0,7.0
1244,mooseville13,-1.0,396.77,2018-12-31 19:07:38,Vape Liquid made from 99.9% THC-A cryst concentrat,0.0,1,0.0,99.9,0.0,0,0.0,0.0
1245,GanjaExpress420,-1.0,551.2,2019-01-03 19:10:08,{112g} Jean-Guy AAA+  (90% sativa),0.0,0,0.0,0.0,0.0,0,112.0,112.0
1246,glisteringtheir,-1.0,130.89,2018-12-24 19:20:35,WEED BLACK DREAM 10G,0.0,0,0.0,0.0,0.0,0,10.0,10.0
1247,GreenDelights,-1.0,83.213,2019-01-04 19:20:46,** 10G 1024 - MEDICAL ORGANIC A++ GRADE **,0.0,0,0.0,0.0,0.0,0,10.0,10.0
1248,Cannabis-Nation,-1.0,10.4104,1969-12-31 19:00:00,?1 THC Vape Oil Pen Cartridge 0.5g,0.0,1,0.0,0.0,0.0,0,0.5,0.5
1249,5StarHaze,-1.0,184.517,2018-10-04 19:21:30,14g CANDY HAZE - IMPORT - UK2UK,0.0,0,0.0,0.0,0.0,0,14.0,14.0
1250,BestBudsCali,-1.0,338.0,2018-11-05 19:23:59,Cali bud - B.C. Kush 1/4 LB- 1LB,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1251,luxurystor,-1.0,106.931,2018-12-31 19:24:36,"Super silver haze - indoor weed - (12,5g)  SALE",0.0,0,0.0,0.0,0.0,0,0.0,0.0
1252,TheVendingMachine,-1.0,47.355,2019-01-03 19:30:05,3.5g Premium A+ Aussie Hydro Cannabis,0.0,0,0.0,0.0,0.0,0,3.5,3.5
1253,PieniPilviPuoti,-1.0,73.766,2019-01-04 19:35:14,Cookies Kush 3g,0.0,0,0.0,0.0,0.0,0,3.0,3.0
1254,HashAttack,-1.0,674.95,2018-12-17 19:35:24,100 Grams Moroccan Zero Zero,0.0,0,0.0,0.0,0.0,0,100.0,100.0
1255,RayfulWhyte,-1.0,79.39399999999999,2018-10-15 19:35:51,1G Highly Potent \'THE DREAM CREAM\' #3 Afghan Hero,0.0,0,0.0,0.0,0.0,0,1.0,1.0
1256,signature420,-1.0,780.0,2018-12-12 19:36:03,Hp Midgrade AA indoor weed,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1257,KnockKnock,-1.0,1057.25,2017-10-17 19:37:14,250G - Amnesia Kush,0.0,0,0.0,0.0,0.0,0,250.0,250.0
1258,SweetLeafs,-1.0,41.6,1969-12-31 19:00:00,3.5g High THC Weed - Garlic Cookies aka GMO $40,0.0,0,0.0,0.0,0.0,0,3.5,3.5
1259,Crystal_CaveEU,-1.0,46.696000000000005,2018-12-29 19:39:53,10G Synthetic Weed Spice/K2,0.0,0,0.0,0.0,0.0,0,10.0,10.0
1260,UrbanLegends,-1.0,64.23899999999999,2018-12-31 19:40:16,5gr Critical Kush *Medical Weed*,0.0,0,0.0,0.0,0.0,0,5.0,5.0
1261,tonystarkweed,-1.0,251.248,2019-01-02 19:41:10,?LIMITED OFFER?28g Blue Dream - IMPORT,0.0,0,0.0,0.0,0.0,0,28.0,28.0
1262,SafeStash,-1.0,142.709,2018-12-13 19:49:14,10ml Vape Wax THC eJuice,0.0,1,0.0,0.0,10.0,ml,0.0,10.0
1263,FrenchDealers,-1.0,463.905,2018-12-03 20:00:16,Yellow Hash Cookies Marijuana 100g - 390€,0.0,0,1.0,0.0,0.0,0,100.0,100.0
1264,COECuk,-1.0,48.2397,2018-12-15 20:00:34,10 x 24g each Cannabis Chocolates,10.0,0,1.0,0.0,0.0,0,24.0,240.0
1265,dankofengland,-1.0,52.943000000000005,2018-11-26 20:00:55,Intro Offer C+ Grade 6/10 weed £4 a gram 10 GRAMS,0.0,0,0.0,0.0,0.0,0,10.0,10.0
1266,Drugs-Bunny,-1.0,41.6469,2018-10-31 20:01:26,10 Gram Haze Powder Mix - FLYINGDUTCHMANN!!,0.0,0,0.0,0.0,0.0,0,10.0,10.0
1267,GammaLabs,-1.0,38.833,1969-12-31 19:00:00,10 x Cannabis-Infused Sugar Cookies,10.0,0,1.0,0.0,0.0,0,0.0,0.0
1268,royalqueenweed,-1.0,46.3905,2018-12-27 20:03:40,5g Critical: The Dutch classic!,0.0,0,0.0,0.0,0.0,0,5.0,5.0
1269,Marleys-Main-Man,-1.0,26.0,2018-12-31 20:03:48,200mg Wana Gummies (Hybrid),0.0,0,1.0,0.0,0.0,0,0.2,0.2
1270,tetralabs710,-1.0,41.6,2019-01-03 20:03:52,1 GRAM OF 91% THC JACK HERER SATIVA DISTILLATE SYR,0.0,0,0.0,91.0,0.0,0,1.0,1.0
1271,GreenConnection,-1.0,60.661,2019-01-03 20:04:34,7g  ** SUPER SKUNK **  -  AAA+++ HYDRO,0.0,0,0.0,0.0,0.0,0,7.0,7.0
1272,5StarHaze,-1.0,563.6,2018-11-26 20:04:56,50g S5 HAZE 5*\'s Coffeeshop - IMPORT -Uk2Uk,0.0,0,0.0,0.0,0.0,0,50.0,50.0
1273,NewYorkPoundCake,-1.0,129.989,2019-01-02 20:17:40,Bubba Kush Oz *PROMOTION* $124.99,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1274,GanjaExpress420,-1.0,114.4,2018-12-12 20:18:13,{3.5g} Shatter +80% THC : GSC Platinum AAAA+,0.0,0,0.0,80.0,0.0,0,3.5,3.5
1275,c4rl0s,-1.0,20.2035,2018-12-24 20:18:49,3g sample +++ TOP QUALITY CANNALOPE HAZE  +++,0.0,0,0.0,0.0,0.0,0,3.0,3.0
1276,BigBuddy,-1.0,130.861,1969-12-31 19:00:00,Candy Kush 10G Weed,0.0,0,0.0,0.0,0.0,0,10.0,10.0
1277,HighTimez,-1.0,1352.0,2018-08-18 5:20:54,448 g LEMON KUSH (free shipping),0.0,0,0.0,0.0,0.0,0,448.0,448.0
1279,planetexpress27,-1.0,572.0,2018-10-03 5:21:59,112 Grams !!!! of medical Grade GORILLA GLUE#4 !!!,0.0,0,0.0,0.0,0.0,0,112.0,112.0
1280,albinorhino,-1.0,18.72,2019-01-03 5:22:06,1 HALF GRAM ALBINO RHINO HIGH THC SHATTER VAPE CAR,0.0,1,0.0,0.0,0.0,0,0.5,0.5
1281,BestdealsEU,0.0131,50.25,2019-01-04 5:22:23,5G Amnesia Soft Hasch |AAA+ Grade| 8.8€/G,0.0,0,0.0,0.0,0.0,0,5.0,5.0
1282,DerFeinschmecker,0.00417,0.0,1969-12-31 19:00:00,1g Lemon Haze,0.0,0,0.0,0.0,0.0,0,1.0,1.0
1283,crakedominance,0.02335,95.31,2018-12-25 5:25:43,28 (Twenty-Eight) Grams of AAAA+ OG KUSH ~ JAR QUA,0.0,0,0.0,0.0,0.0,0,28.0,28.0
1284,BigBadBudz,-1.0,135.2,2018-11-03 5:25:57,14g-RudeBoi-Grade A++++ Hydro Indoor Weed,0.0,0,0.0,0.0,0.0,0,14.0,14.0
1285,origano,0.003317,13.14,2019-01-03 5:29:20,"weed-haze. 1 gram. good grade stuff, UK vendor.",0.0,0,0.0,0.0,0.0,0,1.0,1.0
1286,Cali_GreenzOG,-1.0,83.2,2018-11-01 5:29:23,OG King Louis Top Shelf Kush 7 g,0.0,0,0.0,0.0,0.0,0,7.0,7.0
1287,joeylunchboxes,-1.0,520.0,2018-08-07 5:29:34,Sour Diesel Top Quality Pharm Grade Crumble 1oz,0.0,0,0.0,0.0,1.0,oz,0.0,28.35
1288,aussiemedic,0.0207,0.0,1969-12-31 19:00:00,7g Golden Goat,0.0,0,0.0,0.0,0.0,0,7.0,7.0
1289,Paulas-BIO-Garten,-1.0,-1.0,2019-01-03 11:29:00,2 Gram - 35 EUR - Blue Dream (Sativa/Indica),0.0,0,0.0,0.0,0.0,0,2.0,2.0
1290,Paulas-BIO-Garten,-1.0,-1.0,2018-12-28 4:05:00,10 Gram - 116 EUR - Blue Dream (Sativa/Indica),0.0,0,0.0,0.0,0.0,0,10.0,10.0
1291,Paulas-BIO-Garten,-1.0,-1.0,2018-12-22 1:00:00,10 Gram - 126 EUR - Arjan`s Ultra Haze #1 (Sativa),0.0,0,0.0,0.0,0.0,0,10.0,10.0
1292,Paulas-BIO-Garten,-1.0,-1.0,2018-12-21 9:11:00,3 Gram - 44 EUR - Blue Dream (Sativa/Indica),0.0,0,0.0,0.0,0.0,0,3.0,3.0
1293,Paulas-BIO-Garten,-1.0,-1.0,2018-12-18 8:19:00,2 Gram - 36 EUR - Blue Dream (Sativa/Indica),0.0,0,0.0,0.0,0.0,0,2.0,2.0
1294,Paulas-BIO-Garten,-1.0,-1.0,2018-12-14 3:49:00,15 Gram - 171 EUR - Blue Dream (Sativa/Indica),0.0,0,0.0,0.0,0.0,0,15.0,15.0
1295,Paulas-BIO-Garten,-1.0,-1.0,2018-12-03 4:48:00,11 Gram - 138 EUR - Arjan`s Ultra Haze #1 (Sativa),0.0,0,0.0,0.0,0.0,0,11.0,11.0
1296,Paulas-BIO-Garten,-1.0,-1.0,2018-12-03 1:39:00,8 Gram - 109 EUR - Arjan`s Ultra Haze #1 (Sativa),0.0,0,0.0,0.0,0.0,0,8.0,8.0
1297,Paulas-BIO-Garten,-1.0,-1.0,2019-11-29 8:55:00,5 Gram - 70 EUR - Arjan`s Ultra Haze #1 (Sativa),0.0,0,0.0,0.0,0.0,0,5.0,5.0
1298,Paulas-BIO-Garten,-1.0,-1.0,2019-11-25 7:22:00,3 Gram - 50.5 EUR - Arjan`s Ultra Haze #1 (Sativa),0.0,0,0.0,0.0,0.0,0,3.0,3.0
1299,Paulas-BIO-Garten,-1.0,-1.0,2019-11-22 9:41:00,5 Gram - 73.5 EUR - Arjan`s Ultra Haze #1 (Sativa),0.0,0,0.0,0.0,0.0,0,5.0,5.0
1300,Paulas-BIO-Garten,-1.0,-1.0,2019-11-18 3:17:00,1 Gram - 21 EUR - Arjan`s Ultra Haze #1 (Sativa),0.0,0,0.0,0.0,0.0,0,1.0,1.0
1301,Paulas-BIO-Garten,-1.0,-1.0,2019-11-17 1:55:00,2 Gram - 32 EUR - Arjan`s Ultra Haze #1 (Sativa),0.0,0,0.0,0.0,0.0,0,2.0,2.0
1302,Paulas-BIO-Garten,-1.0,-1.0,2019-11-17 6:41:00,10 Gram - 128.5 EUR - Arjan`s Ultra Haze #1 (Sativa),0.0,0,0.0,0.0,0.0,0,10.0,10.0
1303,Paulas-BIO-Garten,-1.0,-1.0,2019-11-16 10:38:00,7 Gram - 97 EUR - Arjan`s Ultra Haze #1 (Sativa),0.0,0,0.0,0.0,0.0,0,7.0,7.0
1304,Paulas-BIO-Garten,-1.0,-1.0,2019-11-14 6:37:00,3 Gram - 47 EUR - Arjan`s Ultra Haze #1 (Sativa),0.0,0,0.0,0.0,0.0,0,3.0,3.0
1305,Paulas-BIO-Garten,-1.0,-1.0,2019-11-13 6:39:00,6 Gram - 83 EUR - Arjan`s Ultra Haze #1 (Sativa),0.0,0,0.0,0.0,0.0,0,6.0,6.0
1306,OutlawDrugz,-1.0,-1.0,2019-05-19 7:28:00,3 Gram - 47 EUR - AMNESIA HASH *PREMIUM*,0.0,0,0.0,0.0,0.0,0,3.0,3.0
1307,OutlawDrugz,-1.0,-1.0,2019-05-09 12:20:00,1 Gram - 19 EUR - AMNESIA HASH *PREMIUM*,0.0,0,0.0,0.0,0.0,0,1.0,1.0
1308,OutlawDrugz,-1.0,-1.0,2019-04-27 11:10:00,11 Gram - 126 EUR - AMNESIA HASH *PREMIUM*,0.0,0,0.0,0.0,0.0,0,11.0,11.0
1309,OutlawDrugz,-1.0,-1.0,2019-04-08 6:25:00,6 Gram - 77 EUR - AMNESIA HASH *PREMIUM*,0.0,0,0.0,0.0,0.0,0,6.0,6.0
1310,ClubHerbs,-1.0,1048.32,2018-12-15 6:14:00,448 Gram - 1048.32 USD - Indoor AA++ $100 OZ 300$ QP 1050$ LB Best Deal on Market,0.0,0,0.0,0.0,0.0,0,448.0,448.0
1311,ClubHerbs,-1.0,109.46,2018-12-13 5:30:00,28 Gram - 109.46 USD - Indoor AA++ $100 OZ 300$ QP 1050$ LB Best Deal on Market,0.0,0,0.0,0.0,0.0,0,28.0,28.0
1312,ClubHerbs,-1.0,653.08,2018-12-09 10:05:00,224 Gram - 653.08 USD - Indoor AA++ $100 OZ 300$ QP 1050$ LB Best Deal on Market,0.0,0,0.0,0.0,0.0,0,224.0,224.0
1313,ClubHerbs,-1.0,623.08,2018-12-09 10:00:00,224 Gram - 623.08 USD - Indoor AA++ $100 OZ 300$ QP 1050$ LB Best Deal on Market,0.0,0,0.0,0.0,0.0,0,224.0,224.0
1314,ClubHerbs,-1.0,311.54,2019-11-27 1:49:00,112 Gram - 311.54 USD - Indoor AA++ $100 OZ 300$ QP 1050$ LB Best Deal on Market,0.0,0,0.0,0.0,0.0,0,112.0,112.0
1315,ClubHerbs,-1.0,1073.32,2019-11-21 3:43:00,448 Gram - 1073.32 USD - Indoor AA++ $100 OZ 300$ QP 1050$ LB Best Deal on Market,0.0,0,0.0,0.0,0.0,0,448.0,448.0
