,transaction_id,vendor_id,vendor_name,product_description,date,drug_prediction
10505,'11603,3020,VEVO,10x Wi-Fi MDMA Pills (280mg Netto MDMA*HCl),2018-12-03 19:10:18,ecstasy
10506,'11604,3020,VEVO,10x Wi-Fi MDMA Pills (280mg Netto MDMA*HCl),2018-11-24 19:10:18,ecstasy
10507,'11605,3020,VEVO,10x Wi-Fi MDMA Pills (280mg Netto MDMA*HCl),2018-12-06 19:10:18,ecstasy
10508,'11606,3020,VEVO,10x Wi-Fi MDMA Pills (280mg Netto MDMA*HCl),2018-12-04 19:10:18,ecstasy
10509,'11607,3020,VEVO,10x Wi-Fi MDMA Pills (280mg Netto MDMA*HCl),2018-11-20 19:10:18,ecstasy
10510,'11608,3020,VEVO,10x Wi-Fi MDMA Pills (280mg Netto MDMA*HCl),2018-12-12 19:10:18,ecstasy
10511,'11609,3020,VEVO,10x Wi-Fi MDMA Pills (280mg Netto MDMA*HCl),2018-11-21 19:10:18,ecstasy
10512,'11610,3020,VEVO,10x Wi-Fi MDMA Pills (280mg Netto MDMA*HCl),2018-11-17 19:10:18,ecstasy
10513,'11611,3020,VEVO,10x Wi-Fi MDMA Pills (280mg Netto MDMA*HCl),2018-11-27 19:10:18,ecstasy
10514,'11612,3020,VEVO,10x Wi-Fi MDMA Pills (280mg Netto MDMA*HCl),2018-11-27 19:10:18,ecstasy
10515,'11613,3020,VEVO,10x Wi-Fi MDMA Pills (280mg Netto MDMA*HCl),2018-11-27 19:10:18,ecstasy
10555,'11653,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-12-20 19:11:38,cocaine
10556,'11654,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-12-17 19:11:38,cocaine
10557,'11655,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-12-17 19:11:38,cocaine
10558,'11656,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-12-27 19:11:38,cocaine
10559,'11657,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-08-30 19:11:38,cocaine
10560,'11658,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-08-09 19:11:38,cocaine
10561,'11659,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-09-19 19:11:38,cocaine
10562,'11660,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-08-09 19:11:38,cocaine
10563,'11661,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-11-28 19:11:38,cocaine
10564,'11662,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-11-22 19:11:38,cocaine
10565,'11663,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-12-07 19:11:38,cocaine
10566,'11664,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-11-26 19:11:38,cocaine
10567,'11665,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-11-20 19:11:38,cocaine
10568,'11666,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-11-29 19:11:38,cocaine
10569,'11667,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-11-20 19:11:38,cocaine
10570,'11668,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-12-06 19:11:38,cocaine
10571,'11669,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-06-06 19:11:38,cocaine
10572,'11670,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-07-13 19:11:38,cocaine
10573,'11671,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-07-05 19:11:38,cocaine
10574,'11672,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-06-28 19:11:38,cocaine
10575,'11673,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-07-06 19:11:38,cocaine
10576,'11674,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-07-12 19:11:38,cocaine
10577,'11675,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-05-30 19:11:38,cocaine
10578,'11676,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-07-25 19:11:38,cocaine
10579,'11677,2287,SNIFFKING,14 G. ***LAB TESTED 84%***PERUVIAN FLAKE***,2018-04-16 19:11:38,cocaine
10606,'11704,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-20 19:12:08,benzodiazepines
10607,'11705,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-21 19:12:08,benzodiazepines
10608,'11706,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-24 19:12:08,benzodiazepines
10611,'11709,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-22 19:12:08,benzodiazepines
10612,'11710,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-24 19:12:08,benzodiazepines
10613,'11711,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-22 19:12:08,benzodiazepines
10614,'11712,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-24 19:12:08,benzodiazepines
10616,'11714,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-21 19:12:08,benzodiazepines
10617,'11715,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-22 19:12:08,benzodiazepines
10618,'11716,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-21 19:12:08,benzodiazepines
10620,'11718,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-19 19:12:08,benzodiazepines
10621,'11719,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-21 19:12:08,benzodiazepines
10622,'11720,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-21 19:12:08,benzodiazepines
10624,'11722,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-24 19:12:08,benzodiazepines
10625,'11723,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-19 19:12:08,benzodiazepines
10627,'11725,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-20 19:12:08,benzodiazepines
10628,'11726,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-22 19:12:08,benzodiazepines
10633,'11731,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-20 19:12:08,benzodiazepines
10634,'11732,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-22 19:12:08,benzodiazepines
10636,'11734,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-20 19:12:08,benzodiazepines
10638,'11736,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-22 19:12:08,benzodiazepines
10640,'11738,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-09-04 19:12:08,benzodiazepines
10641,'11739,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-10-14 19:12:08,benzodiazepines
10642,'11740,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-09-04 19:12:08,benzodiazepines
10643,'11741,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-08-25 19:12:08,benzodiazepines
10644,'11742,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-10-30 19:12:08,benzodiazepines
10645,'11743,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-01 19:12:08,benzodiazepines
10646,'11744,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-10-19 19:12:08,benzodiazepines
10647,'11745,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-14 19:12:08,benzodiazepines
10648,'11746,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-07 19:12:08,benzodiazepines
10649,'11747,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-06 19:12:08,benzodiazepines
10650,'11748,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-04 19:12:08,benzodiazepines
10651,'11749,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-10-26 19:12:08,benzodiazepines
10652,'11750,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-13 19:12:08,benzodiazepines
10653,'11751,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-12 19:12:08,benzodiazepines
10654,'11752,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-11 19:12:08,benzodiazepines
10655,'11753,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-10-10 19:12:08,benzodiazepines
10656,'11754,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-03 19:12:08,benzodiazepines
10657,'11755,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-14 19:12:08,benzodiazepines
10658,'11756,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-10-18 19:12:08,benzodiazepines
10659,'11757,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-10-19 19:12:08,benzodiazepines
10660,'11758,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-13 19:12:08,benzodiazepines
10661,'11759,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-27 19:12:08,benzodiazepines
10662,'11760,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-14 19:12:08,benzodiazepines
10663,'11761,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-10-11 19:12:08,benzodiazepines
10664,'11762,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-03 19:12:08,benzodiazepines
10665,'11763,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-08-28 19:12:08,benzodiazepines
10666,'11764,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-08-06 19:12:08,benzodiazepines
10667,'11765,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-07 19:12:08,benzodiazepines
10668,'11766,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-08-16 19:12:08,benzodiazepines
10669,'11767,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-17 19:12:08,benzodiazepines
10670,'11768,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-09 19:12:08,benzodiazepines
10671,'11769,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-12 19:12:08,benzodiazepines
10672,'11770,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-01 19:12:08,benzodiazepines
10673,'11771,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-08-30 19:12:08,benzodiazepines
10674,'11772,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-09-25 19:12:08,benzodiazepines
10675,'11773,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-01 19:12:08,benzodiazepines
10676,'11774,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-17 19:12:08,benzodiazepines
10677,'11775,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-06 19:12:08,benzodiazepines
10678,'11776,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-15 19:12:08,benzodiazepines
10679,'11777,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-09-21 19:12:08,benzodiazepines
10680,'11778,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-30 19:12:08,benzodiazepines
10681,'11779,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-08-06 19:12:08,benzodiazepines
10682,'11780,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-10-05 19:12:08,benzodiazepines
10683,'11781,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-09-14 19:12:08,benzodiazepines
10684,'11782,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-08-08 19:12:08,benzodiazepines
10685,'11783,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-13 19:12:08,benzodiazepines
10686,'11784,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-10-01 19:12:08,benzodiazepines
10687,'11785,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-10 19:12:08,benzodiazepines
10688,'11786,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-25 19:12:08,benzodiazepines
10689,'11787,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-13 19:12:08,benzodiazepines
10690,'11788,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-09-10 19:12:08,benzodiazepines
10691,'11789,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-20 19:12:08,benzodiazepines
10692,'11790,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-10 19:12:08,benzodiazepines
10693,'11791,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-19 19:12:08,benzodiazepines
10694,'11792,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-12 19:12:08,benzodiazepines
10695,'11793,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-09-14 19:12:08,benzodiazepines
10696,'11794,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-28 19:12:08,benzodiazepines
10697,'11795,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-17 19:12:08,benzodiazepines
10698,'11796,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-22 19:12:08,benzodiazepines
10699,'11797,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-10-18 19:12:08,benzodiazepines
10700,'11798,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-08-31 19:12:08,benzodiazepines
10701,'11799,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-08-25 19:12:08,benzodiazepines
10702,'11800,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-11-28 19:12:08,benzodiazepines
10703,'11801,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-10-21 19:12:08,benzodiazepines
10704,'11802,999,LiLXanax,"1000x Xanax White Pfizers \""X/2\"" -- 3mg",2018-12-14 19:12:08,benzodiazepines
10760,'11858,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-12-20 19:13:01,cocaine
10761,'11859,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-12-16 19:13:01,cocaine
10762,'11860,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-12-19 19:13:01,cocaine
10763,'11861,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-12-16 19:13:01,cocaine
10764,'11862,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-12-06 19:13:01,cocaine
10765,'11863,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-09-25 19:13:01,cocaine
10766,'11864,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-11-05 19:13:01,cocaine
10767,'11865,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-11-21 19:13:01,cocaine
10768,'11866,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-11-07 19:13:01,cocaine
10769,'11867,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-10-01 19:13:01,cocaine
10770,'11868,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-12-05 19:13:01,cocaine
10771,'11869,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-10-24 19:13:01,cocaine
10772,'11870,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-09-19 19:13:01,cocaine
10773,'11871,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-10-03 19:13:01,cocaine
10774,'11872,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-10-13 19:13:01,cocaine
10775,'11873,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-11-26 19:13:01,cocaine
10776,'11874,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-10-10 19:13:01,cocaine
10777,'11875,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-10-18 19:13:01,cocaine
10778,'11876,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-09-20 19:13:01,cocaine
10779,'11877,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-09-24 19:13:01,cocaine
10780,'11878,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-10-01 19:13:01,cocaine
10781,'11879,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-11-15 19:13:01,cocaine
10782,'11880,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-09-05 19:13:01,cocaine
10783,'11881,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-11-07 19:13:01,cocaine
10784,'11882,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-10-27 19:13:01,cocaine
10785,'11883,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-11-07 19:13:01,cocaine
10786,'11884,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-09-30 19:13:01,cocaine
10787,'11885,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-10-23 19:13:01,cocaine
10788,'11886,1874,dayglow,0.5 gr Very Good Cocaine 55 euro,2018-09-11 19:13:01,cocaine
10808,'11906,1633,onechance,"0.875g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-12-23 19:13:29,methamphetamine
10809,'11907,1633,onechance,"0.875g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-12-21 19:13:29,methamphetamine
10810,'11908,1633,onechance,"0.875g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-12-20 19:13:29,methamphetamine
10811,'11909,1633,onechance,"0.875g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-12-04 19:13:29,methamphetamine
10812,'11910,1633,onechance,"0.875g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-12-16 19:13:29,methamphetamine
10813,'11911,1633,onechance,"0.875g OC, \""Pseudoephedrine Reduction\"" Meth.",2018-12-09 19:13:29,methamphetamine
10886,'11984,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-11-15 19:14:02,ketamine
10887,'11985,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-08-02 19:14:02,ketamine
10888,'11986,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-12-07 19:14:02,ketamine
10889,'11987,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-10-11 19:14:02,ketamine
10890,'11988,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-10-11 19:14:02,ketamine
10891,'11989,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-09-05 19:14:02,ketamine
10892,'11990,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-11-27 19:14:02,ketamine
10893,'11991,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-11-28 19:14:02,ketamine
10894,'11992,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-11-26 19:14:02,ketamine
10895,'11993,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-09-27 19:14:02,ketamine
10896,'11994,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-08-16 19:14:02,ketamine
10897,'11995,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-10-02 19:14:02,ketamine
10898,'11996,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-11-21 19:14:02,ketamine
10899,'11997,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-08-02 19:14:02,ketamine
10900,'11998,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-10-01 19:14:02,ketamine
10901,'11999,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-10-25 19:14:02,ketamine
10902,'12000,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-11-08 19:14:02,ketamine
10903,'12001,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-07-30 19:14:02,ketamine
10904,'12002,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-08-02 19:14:02,ketamine
10905,'12003,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-06-04 19:14:02,ketamine
10906,'12004,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-24 19:14:02,ketamine
10907,'12005,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-04-26 19:14:02,ketamine
10908,'12006,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-04-19 19:14:02,ketamine
10909,'12007,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-09 19:14:02,ketamine
10910,'12008,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-01 19:14:02,ketamine
10911,'12009,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-04-03 19:14:02,ketamine
10912,'12010,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-09 19:14:02,ketamine
10913,'12011,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-07-16 19:14:02,ketamine
10914,'12012,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-04-27 19:14:02,ketamine
10915,'12013,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-22 19:14:02,ketamine
10916,'12014,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-04-24 19:14:02,ketamine
10917,'12015,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-04-24 19:14:02,ketamine
10918,'12016,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-18 19:14:02,ketamine
10919,'12017,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-21 19:14:02,ketamine
10920,'12018,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-04-16 19:14:02,ketamine
10921,'12019,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-04-30 19:14:02,ketamine
10922,'12020,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-18 19:14:02,ketamine
10923,'12021,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-21 19:14:02,ketamine
10924,'12022,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-04-20 19:14:02,ketamine
10925,'12023,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-04-17 19:14:02,ketamine
10926,'12024,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-07-16 19:14:02,ketamine
10927,'12025,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-03 19:14:02,ketamine
10928,'12026,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-06-27 19:14:02,ketamine
10929,'12027,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-16 19:14:02,ketamine
10930,'12028,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-09 19:14:02,ketamine
10931,'12029,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-04-05 19:14:02,ketamine
10932,'12030,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-16 19:14:02,ketamine
10933,'12031,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-15 19:14:02,ketamine
10934,'12032,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-15 19:14:02,ketamine
10935,'12033,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-07-10 19:14:02,ketamine
10936,'12034,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-09 19:14:02,ketamine
10937,'12035,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-04-27 19:14:02,ketamine
10938,'12036,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-04-17 19:14:02,ketamine
10939,'12037,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-15 19:14:02,ketamine
10940,'12038,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-21 19:14:02,ketamine
10941,'12039,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-23 19:14:02,ketamine
10942,'12040,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-08 19:14:02,ketamine
10943,'12041,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-14 19:14:02,ketamine
10944,'12042,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-05-04 19:14:02,ketamine
10945,'12043,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-04-26 19:14:02,ketamine
10946,'12044,754,hiddenhands,KETAMINE 3G AAA+++ | OFFER | Next Day Delivery,2018-04-03 19:14:02,ketamine
